Using cuda:0 device
The  1-th iteration
---------------------------------------------
Epoch 124 Test Acc: 36.5572%, Test loss: 0.121722
Epoch 125 Test Acc: 36.3286%, Test loss: 0.121745
Epoch 126 Test Acc: 36.7185%, Test loss: 0.121710
Epoch 127 Test Acc: 36.5303%, Test loss: 0.121733
Epoch 128 Test Acc: 36.2614%, Test loss: 0.121737
Epoch 129 Test Acc: 36.6961%, Test loss: 0.121718
Epoch 130 Test Acc: 36.7633%, Test loss: 0.121704
Epoch 131 Test Acc: 36.3420%, Test loss: 0.121734
Epoch 132 Test Acc: 36.7230%, Test loss: 0.121707
Epoch 133 Test Acc: 36.6827%, Test loss: 0.121713
Epoch 134 Test Acc: 36.5616%, Test loss: 0.121721
Epoch 135 Test Acc: 36.4720%, Test loss: 0.121721
Epoch 136 Test Acc: 36.4317%, Test loss: 0.121714
Epoch 137 Test Acc: 36.6423%, Test loss: 0.121708
Epoch 138 Test Acc: 36.3331%, Test loss: 0.121722
Epoch 139 Test Acc: 36.4182%, Test loss: 0.121713
Epoch 140 Test Acc: 36.5034%, Test loss: 0.121707
Epoch 141 Test Acc: 36.2390%, Test loss: 0.121721
Epoch 142 Test Acc: 36.7275%, Test loss: 0.121692
Epoch 143 Test Acc: 36.6558%, Test loss: 0.121697
